BBL,Address,AllApps,grantedfullpart,grantedfull,Denied,CONH,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
3008980035,346 21ST ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3008990003,719 5TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009030142,559 39TH ST,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009140001,601 40TH ST,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009140030,666 39TH ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009160048,857 40TH ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009190015,724 40TH ST,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3009200001,807 41ST ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009220006,4109 7TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009220008,4103 7TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009230056,849 42ND ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009250021,838 42ND ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009250024,844 42ND ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009250042,875 43RD ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009330010,440 BERGEN ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009340010,78 SAINT MARKS PL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009370012,640 WARREN ST,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3009380043,104 6TH AVE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009410071,21 STERLING PL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3009420046,20 7TH AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3009450016,88 STERLING PL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009460050,158 5TH AVE,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3009500068,17 BERKELEY PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3009517501,66 7TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3009520012,682 SACKETT ST,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3009520020,704 SACKETT ST,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3009520061,693 UNION ST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009530006,195 5TH AVE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009580025,622 PRESIDENT ST,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3009590005,233 5TH AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3009590008,229 5TH AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3009607502,709 CARROLL ST,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3009607503,707 CARROLL ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009610034,254 5TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3009610035,256 5TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009610037,260 5TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3009610038,262 5TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3009650044,272 6TH AVE,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3009660030,182 GARFIELD PL,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3009660047,168 7TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3009660056,437 1ST ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3009690023,272 1ST ST,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3009697502,323 2ND ST,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3009740001,295 TO 301 3RD ST,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3009740003,317 4TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009740073,303 3RD ST,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3009750014,384 2ND ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009750017,390 2ND ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009750025,404 2ND ST,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3009760066,441 3RD ST,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3009820028,412 3RD ST,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3009820062,333 4TH ST,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3009827503,392 3RD ST,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3009830018,462 3RD ST,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3009830041,226 7TH AVE,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009830043,228 7TH AVE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3009850007,341 5TH AVE,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3009880005,367 5TH AVE,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009930002,401 4TH AVE,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3009930003,399 4TH AVE,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3009930015,288 6TH ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3009930058,301 7TH ST,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3009937501,307 7TH ST,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3009990017,350 7TH ST,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3009990038,400 6TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3010100026,341 TO 343 10TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3010210048,492 4TH AVE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3010210053,209 12TH ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010220001,227 12TH ST,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3010220008,469 4TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010230008,481 5TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3010230018,352 11TH ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010280024,252 12TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3010280026,256 12TH ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010280029,262 12TH ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3010280054,249 13TH ST,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3010280056,243 13TH ST,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3010300015,358 12TH ST,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3010307504,356 12TH ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010330037,518 4TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3010420018,280 14TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3010420020,284 14TH ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010520079,199 PROSPECT AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3010560057,351 PROSPECT AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010590028,218 SAINT JOHNS PL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010610066,193 BERKELEY PL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010630021,206 BERKELEY PL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3010630026,220 BERKELEY PL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3010630069,869 UNION ST,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3010660019,896 UNION ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3010670027,858 PRESIDENT ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010670030,864 PRESIDENT ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010670063,773 CARROLL ST,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3010680023,924 PRESIDENT ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010680028,934 PRESIDENT ST,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3010680054,847 CARROLL ST,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3010710034,251 TO 253 GARFIELD PL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010720057,31 MONTGOMERY PL,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3010760032,504 1ST ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3010760071,507 2ND ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010780060,533 3RD ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3010810067,547 4TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3010890019,566 7TH ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3010890052,553 8TH ST,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3010890059,533 8TH ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3010890065,519 8TH ST,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3010910035,135 PROSPECT PARK W,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010910040,136 PROSPECT PARK W,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3010930038,150 PROSPECT PARK W,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010950048,159 PROSPECT PARK W,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3010960008,496 11TH ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3010970046,166 TO 169 PROSPECT PARK W,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010970048,521 12TH ST,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3010990004,1209 8TH AVE,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3010990006,1207 8TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3010990009,468 12TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3011000008,409 7TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011010040,180 PROSPECT PARK W,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011040003,451 7TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3011040069,357 16TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3011050026,454 15TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3011050047,443 16TH ST,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3011050049,439 16TH ST,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3011070009,41 PROSPECT PARK SW,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011070027,65 TO 70 PROSPECT PARK SW,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3011080001,477 7TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3011130004,1649 8TH AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011130007,1643 8TH AVE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3011280075,523 DEAN ST,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3011300004,577 VANDERBILT AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011310001,43 UNDERHILL AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3011430038,534 BERGEN ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011490023,890 BERGEN ST,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3011510034,204 SAINT MARKS AVE,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011510093,149 PROSPECT PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011520071,285 PROSPECT PL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011580016,170 PROSPECT PL,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3011580037,214 PROSPECT PL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3011620013,631 GRAND AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3011620087,455 PARK PL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011630073,601 PARK PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011630076,597 PARK PL,1,1,1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3011640064,215 TO 235 STERLING PL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3011680046,626 PARK PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011680049,632 TO 638 PARK PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011710019,60 PLAZA ST E,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3011730007,195 UNDERHILL AVE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3011730065,411 SAINT JOHNS PL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011740054,485 SAINT JOHNS PL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3011760024,384 SAINT JOHNS PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011760036,418 SAINT JOHNS PL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3011770044,433 LINCOLN PL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3011777501,832 CLASSON AVE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3011790037,362 TO 364 LINCOLN PL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011790085,61 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3011790117,163 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3011810028,520 LINCOLN PL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3011810036,303 TO 307 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3011817501,255 EASTERN PKWY,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011850027,286 EASTERN PKWY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011870044,1004 UNION ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3011890001,901 WASHINGTON AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011890017,916 CARROLL ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3011890020,932 CARROLL ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3011890024,934 CARROLL ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3011920014,961 WASHINGTON AVE,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012000066,1249 PACIFIC ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012010004,1306 ATLANTIC AVE,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012050008,593 FRANKLIN AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3012050022,1154 PACIFIC ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3012060037,1248 PACIFIC ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3012060039,1250 PACIFIC ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3012060054,1177 DEAN ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012100049,1479 DEAN ST,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3012150008,97 BROOKLYN AVE,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3012180005,32 ROGERS AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3012190018,1046 BERGEN ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3012200001,701 SAINT MARKS AVE,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3012200019,715 SAINT MARKS AVE,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3012200024,1120 BERGEN ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3012200028,1130 BERGEN ST,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3012200035,1144 BERGEN ST,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012200078,705 SAINT MARKS AVE,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3012210018,777 SAINT MARKS AVE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3012210023,789 SAINT MARKS AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3012260028,678 SAINT MARKS AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3012260055,761 TO 767 PROSPECT PL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3012270025,748 SAINT MARKS AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3012270036,770 SAINT MARKS AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012270044,170 NEW YORK AVE,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3012300032,966 SAINT MARKS AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3012330056,817 PARK PL,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3012330079,763 PARK PL,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012340023,846 TO 848 PROSPECT PL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3012350001,919 PARK PL,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012390001,1469 BEDFORD AVE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012410037,218 NEW YORK AVE,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3012430013,1014 PARK PL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3012430014,1018 PARK PL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3012470055,827 SAINT JOHNS PL,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3012480049,897 SAINT JOHNS PL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3012480055,879 SAINT JOHNS PL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3012490003,243 NEW YORK AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012500053,1045 SAINT JOHNS PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3012510057,29 HAMPTON PL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3012520071,682 SAINT JOHNS PL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3012520087,1528 BEDFORD AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012540021,798 SAINT JOHNS PL,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3012590013,584 LINCOLN PL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3012610032,782 LINCOLN PL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012620063,555 EASTERN PKWY,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3012660026,374 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012660053,1101 UNION ST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012670021,436 EASTERN PKWY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012680023,506 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3012680025,512 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3012690020,576 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012690052,1317 UNION ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012710005,706 EASTERN PKWY,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3012720025,836 EASTERN PKWY,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3012720029,848 EASTERN PKWY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3012730016,1038 UNION ST,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3012760041,324 NEW YORK AVE,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3012790045,1469 PRESIDENT ST,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3012800004,883 FRANKLIN AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3012800008,1010 PRESIDENT ST,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3012800044,1610 BEDFORD AVE,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3012810001,1023 CARROLL ST,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3012810017,1082 PRESIDENT ST,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3012810040,1087 CARROLL ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012820029,1172 PRESIDENT ST,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3012860051,1429 CARROLL ST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012880038,1116 CARROLL ST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3012900013,1198 CARROLL ST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3012960039,272 TO 280 CROWN ST,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3013040018,236 MONTGOMERY ST,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3013040024,250 MONTGOMERY ST,1,0,0,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013040129,332 ROGERS AVE,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3013050022,370 MONTGOMERY ST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013080041,329 EMPIRE BLVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3013090056,436 TO 446 NEW YORK AVE,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3013140001,1767 BEDFORD AVE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3013150027,320 EMPIRE BLVD,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3013150045,291 TO 301 STERLING ST,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3013160010,350 EMPIRE BLVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3013180001,25 LEFFERTS AVE,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3013190002,1793 BEDFORD AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3013210034,490 NEW YORK AVE,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3013210053,355 LEFFERTS AVE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
